https://zh.wikipedia.org/wiki/%E7%AA%81%E5%8E%A5%E6%96%AF%E5%9D%A6%E4%BC%8A%E6%96%AF%E5%85%B0%E5%85%9A,突厥斯坦伊斯兰党
https://zh.wikipedia.org/wiki/2012%E5%B9%B4%E8%BF%88%E9%A9%AC%E7%BA%B3%E6%B8%85%E7%9C%9F%E5%AF%BA%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6,2012年迈马纳清真寺袭击事件
https://zh.wikipedia.org/wiki/24_(%E7%AC%AC%E4%B8%83%E5%AD%A3),24 (第七季)
https://zh.wikipedia.org/wiki/%E7%BE%8E%E5%9C%8B%E8%88%AA%E7%A9%BA11%E8%99%9F%E7%8F%AD%E6%A9%9F%E6%81%90%E6%80%96%E8%A5%B2%E6%93%8A,美國航空11號班機恐怖襲擊
https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E8%BD%AE%E5%8F%B0%E5%8E%BF%E7%88%86%E7%82%B8%E6%A1%88,2014年轮台县爆炸案
https://zh.wikipedia.org/wiki/%E6%B1%9F%E6%A0%BC%E5%8B%92%E6%96%AF%E4%B9%A1%E4%BA%8B%E4%BB%B6,江格勒斯乡事件
https://zh.wikipedia.org/wiki/%E8%81%AF%E5%90%88%E8%88%AA%E7%A9%BA93%E8%99%9F%E7%8F%AD%E6%A9%9F%E6%81%90%E6%80%96%E8%A5%B2%E6%93%8A,聯合航空93號班機恐怖襲擊
https://zh.wikipedia.org/wiki/2021%E5%B9%B4%E5%96%80%E5%B8%83%E7%88%BE%E6%A9%9F%E5%A0%B4%E8%A5%B2%E6%93%8A%E4%BA%8B%E4%BB%B6,2021年喀布爾機場襲擊事件
https://zh.wikipedia.org/wiki/%E5%AD%94%E6%96%AF%E8%B2%9D%E6%A0%BC%E8%A5%B2%E6%93%8A,孔斯貝格襲擊
https://zh.wikipedia.org/wiki/%E5%90%90%E5%B0%94%E5%AD%99%C2%B7%E6%89%98%E5%90%88%E6%8F%90,吐尔孙·托合提
https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E5%93%88%E7%88%BE%E7%A7%91%E5%A4%AB%E6%81%90%E6%80%96%E8%A5%B2%E6%93%8A%E4%BA%8B%E4%BB%B6,2015年哈爾科夫恐怖襲擊事件
https://zh.wikipedia.org/wiki/%E9%A3%9B%E7%A2%9F%E6%81%90%E6%80%96%E8%A5%B2%E6%93%8A,飛碟恐怖襲擊
https://zh.wikipedia.org/wiki/%E6%B3%B0%E5%8B%92%E5%A1%94%E7%B1%B3%E7%88%BE%E7%82%B8%E5%BD%88%E8%A5%B2%E6%93%8A,泰勒塔米爾炸彈襲擊
https://zh.wikipedia.org/wiki/2016%E5%B9%B4%E9%9B%85%E5%8A%A0%E9%81%94%E8%A5%B2%E6%93%8A%E4%BA%8B%E4%BB%B6,2016年雅加達襲擊事件
https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E9%98%BF%E5%85%8B%E8%8B%8F%E7%85%A4%E7%9F%BF%E8%A2%AD%E5%87%BB,2015年阿克苏煤矿袭击
https://zh.wikipedia.org/wiki/2018%E5%B9%B45%E6%9C%8812%E6%97%A5%E5%B7%B4%E9%BB%8E%E6%8C%81%E5%88%80%E8%A2%AD%E5%87%BB%E4%BA%8B%E4%BB%B6,2018年5月12日巴黎持刀袭击事件
https://zh.wikipedia.org/wiki/%E9%A9%AC%E6%8B%89%E7%BB%B4%E6%81%90%E6%80%96%E9%87%8E%E5%85%BD,马拉维恐怖野兽
https://zh.wikipedia.org/wiki/%E7%89%99%E5%BA%93%E7%94%AB%C2%B7%E9%BA%A6%E9%BA%A6%E6%8F%90,牙库甫·麦麦提
https://zh.wikipedia.org/wiki/2017%E5%B9%B45%E6%9C%88%E5%96%80%E5%B8%83%E5%B0%94%E8%A2%AD%E5%87%BB,2017年5月喀布尔袭击
